"Date","currency","dj_close","snp_close","gold_close","dax_close","nasdaq_close","ftse_close"
2016-10-27,"USD",18169.679688,4976,1266.25,11701.146498526,5216,21398.8802336904
2016-10-28,"EUR",16621.1205873856,4554.9504,1165.0496,10696.19043,4749.888,19634.2096562793
2016-10-28,"GBP",14937.0334894089,4093.43319,1047.00431,9612.42978907572,4268.6193,17644.83
2016-10-28,"USD",18161.189453,4977,1273,11687.2710118007,5190,21453.4633482072
2016-10-31,"EUR",16549.5154528484,4514.149408,1160.3184,10665.009766,4734.318,19559.2358189984
2016-10-31,"GBP",14844.5815406784,4049.100964,1040.7822,9566.29863602866,4246.58775,17544.24
2016-10-31,"USD",18142.419922,4948.64,1272,11691.5257246218,5190,21441.8283479483
2016-11-01,"EUR",16334.3974059104,4460.9856,1166.8656,10526.160156,4667.4624,19418.7510844892
2016-11-01,"GBP",14740.0079859728,4025.55183,1052.9686425,9498.70882319344,4211.87457,17523.3
2016-11-01,"USD",18037.099609,4926,1288.5,11623.4100662544,5154,21442.967186936
2016-11-03,"EUR",16159.1197337064,4396.9548,1172.4612,10325.879883,4558.2696,19734.7790625841
2016-11-03,"GBP",14396.3197123347,3917.290552,1044.557288,9199.42859243465,4061.007504,17581.91
2016-11-03,"USD",17930.669922,4879,1301,11457.9226398136,5058,21898.3345124102
2016-11-04,"EUR",16085.1407438624,4388.9952,1171.47776,10259.129883,4537.3632,19419.9620461468
2016-11-04,"GBP",14305.4000600453,3903.374748,1041.8595824,9124.00827454867,4035.326568,17271.24
2016-11-04,"USD",17888.279297,4881,1302.8,11409.1746919484,5046,21596.9328805014
2016-11-07,"EUR",16548.6751256367,4484.3724,1162.828215,10456.950195,4681.9458,19610.7775308474
2016-11-07,"GBP",14731.7536665432,3992.02166,1035.15832475,9308.85483016112,4167.90297,17457.66
2016-11-07,"USD",18259.599609,4948,1283.05,11538.0670804369,5166,21638.2848183244
2016-11-08,"EUR",16596.6297338402,4504.7728,1160.911455,10482.320312,4701.2229,19550.1248681846
2016-11-08,"GBP",14811.9008065798,4020.349248,1036.0721178,9355.09746099611,4195.673964,17447.79
2016-11-08,"USD",18332.740234,4976,1282.35,11578.836089694,5193,21595.1892943605
2016-11-09,"EUR",16979.8223463702,4566.0866,1170.43076,10646.009766,4796.2634,19979.9179619691
2016-11-09,"GBP",14949.6051818292,4020.135812,1030.4865032,9373.10411834903,4222.791188,17590.99
2016-11-09,"USD",18589.689453,4999,1281.4,11655.3643157434,5251,21874.2259272707
2016-11-10,"EUR",17288.2040855928,4625.874,1165.086,10630.120117,4788.1128,20341.8399027557
2016-11-10,"GBP",15008.5008466734,4015.884675,1011.452325,9228.38288964842,4156.72991,17659.47
2016-11-10,"USD",18807.880859,5032.5,1267.5,11564.5345050044,5209,22129.9389716663
2016-11-11,"EUR",17370.0035997696,4618.1376,1139.51232,10667.950195,4826.4192,20260.5895869695
2016-11-11,"GBP",14956.0895252899,3976.353775,981.15398625,9185.42228568509,4155.690425,17444.97
2016-11-11,"USD",18847.660156,5011,1236.45,11575.4667914497,5237,21984.1466872499
2016-11-14,"EUR",17596.9397838678,4694.904246,1131.80336,10693.69043,4866.3068,20353.8209911626
2016-11-14,"GBP",15105.8010588355,4030.26267075,971.57782,9179.82116233889,4177.40035,17472.4
2016-11-14,"USD",18868.689453,5034.21,1213.6,11466.5348809779,5218,21824.8134153577
2016-11-16,"EUR",17679.447765625,4751.527,1151.7604,10663.870117,4961.415,20388.7063911497
2016-11-16,"GBP",15152.022592625,4072.256408,987.1066016,9139.38054398785,4252.13916,17473.97
2016-11-16,"USD",18868.140625,5071,1229.2,11380.8645859125,5295,21759.5585818033
2016-11-17,"EUR",17710.9892503128,4762.2627,1149.38892,10685.540039,4997.4246,20516.856323834
2016-11-17,"GBP",15193.8510566684,4085.435835,986.034366,9166.87947341878,4287.17583,17600.94
2016-11-17,"USD",18903.820312,5083,1226.8,11405.2087085068,5334,21898.661889032
2016-11-18,"EUR",17843.4011059416,4801.3189,1145.2427,10664.55957,5033.0154,20594.4203202555
2016-11-18,"GBP",15300.2872029445,4117.015455,982.018065,9144.60328191451,4315.68963,17659.22
2016-11-18,"USD",18867.929688,5077,1211,11276.8949666913,5322,21776.9063342027
2016-11-21,"EUR",17845.8274510542,4798.3158,1143.14202,10685.129883,5054.3766,20592.0823287158
2016-11-21,"GBP",15189.9952586889,4084.2261,973.01859,9094.95918339484,4302.1797,17527.55
2016-11-21,"USD",18956.689453,5097,1214.3,11350.2548151689,5369,21873.8924248097

